FrameCounter,Timestamp,Flags,Region0R,Region1R,Region2G,Region3G
0,390539.65212797,6,0.0286457609637835,0.0286954187479997,0.0308305720253812,0.0308271490835412
1,390542.511391031,1,0.0274640741370251,0.0274566562980889,0.0274514820797761,0.0274333571876271
2,390550.777008788,6,0.0279519732377004,0.0279626319577783,0.0288245316292626,0.0288477564891888
3,390550.80210506,1,0.0276207832523464,0.0275703995234812,0.0279107192081795,0.0278370297830998
4,390550.82722184,6,0.0279437916373021,0.0279643684955706,0.0288232967058921,0.0288487763326776
5,390550.852335651,1,0.027616917221389,0.0275620705736998,0.027905254672265,0.0278336612091519
6,390550.877430052,6,0.0279416638218139,0.0279583549295122,0.0288141891460347,0.0288464585065667
7,390550.902544961,1,0.0276122719903936,0.0275646110641737,0.0279026922062713,0.0278306016786856
8,390550.927656778,6,0.0279485267759941,0.0279574866606161,0.0288212590823308,0.0288418228543449
9,390550.952771077,1,0.0276132609750571,0.0275601732453713,0.0279060882455401,0.0278252243221083
10,390550.977881632,6,0.027943252191122,0.027961860163204,0.0288145904961301,0.0288402776369376
11,390551.002980914,1,0.0276150291597586,0.0275684378789381,0.0279125098470667,0.0278358554178702
12,390551.028095131,6,0.027945619760468,0.0279656226617539,0.0288203946359714,0.0288487454283294
13,390551.053205849,1,0.0276113729134267,0.0275663154438587,0.0279003767249516,0.0278305707743374
14,390551.078303791,6,0.0279434320065154,0.0279540779012462,0.028816936850534,0.0288332005412124
15,390551.103417398,1,0.0276113129749623,0.0275548028414582,0.0279055325300234,0.0278280984264858
16,390551.128529418,6,0.0279472980374728,0.0279571329214362,0.0288172764544609,0.0288363527847232
17,390551.153642293,1,0.0276157484213321,0.0275623599966652,0.0279061499917086,0.0278392548961662
18,390551.178759521,6,0.0279415139756527,0.0279575509768306,0.0288159180387534,0.0288389796543156
19,390551.20387162,1,0.0276153588213131,0.0275669907641112,0.02791195413155,0.0278397493657365
20,390551.228987628,6,0.0279432821603542,0.0279665552468645,0.028816936850534,0.0288457786109075
21,390551.254099445,1,0.0276084359286684,0.0275603661940148,0.0279017042675749,0.0278266150177748
22,390551.279213051,6,0.0279439414834632,0.0279535633715299,0.0288215678131734,0.0288333550629531
23,390551.304306232,1,0.0276110432518722,0.0275586939724371,0.027897135051104,0.0278242662873158
24,390551.329420775,6,0.0279398057294157,0.0279483216000459,0.0288080454022664,0.0288269269585389
25,390551.354533365,1,0.0276124218365547,0.0275638714277066,0.0279045754644113,0.027836875261359
26,390551.379652017,6,0.0279434919449798,0.0279591910403011,0.0288087246101202,0.0288375580543009
27,390551.404763346,1,0.0276225814062801,0.0275681162978654,0.0279099473810729,0.0278356390874332
28,390551.429879109,6,0.0279444809296433,0.0279559109133602,0.0288150844654783,0.0288377743847379
29,390551.454972613,1,0.0276167074367634,0.027568309246509,0.0279064895956355,0.0278348046700333
30,390551.480086953,6,0.0279402252986669,0.027954303007997,0.0288086011177832,0.0288266797237538
31,390551.505197345,1,0.0276087655902229,0.0275640643763502,0.0279015190290693,0.0278336303048038
32,390551.530295368,6,0.0279458894835581,0.0279642398631415,0.0288126454918215,0.0288365691151602
33,390551.555409911,1,0.0276051393131233,0.0275577935454337,0.0278944799658575,0.0278263059742934
34,390551.580522135,6,0.0279411843140982,0.0279516338850941,0.0288091259602156,0.0288289357411684
35,390551.6056169,1,0.0276107135903177,0.0275626815777378,0.0279035566526306,0.0278314979047818
36,390551.630730467,6,0.0279385769908944,0.0279599949929827,0.0288063782557163,0.0288296774455238
37,390551.655846311,1,0.0276099943287442,0.0275691131991906,0.0279062117378772,0.0278358863222184
38,390551.680959511,6,0.0279330626521644,0.0279539492688171,0.0288058534132838,0.0288261543498353
39,390551.706054442,1,0.027612062205768,0.0275631639493468,0.0279040814950631,0.0278332285482779
40,390551.731168334,6,0.0279256003133396,0.0279499295054091,0.0288020251508353,0.0288232802454578
41,390551.756281086,1,0.0276157783905643,0.0275731651207059,0.0279133434203418,0.0278391621831218
42,390551.781397582,6,0.0279362094215483,0.027955396383644,0.0288068722250645,0.0288290902629091
43,390551.806508788,1,0.0276161679905833,0.027553677307704,0.0279051929260965,0.0278225356438197
44,390551.831622515,6,0.0279438216065343,0.0279595126213737,0.0288074279405812,0.0288335713933901
45,390551.856734698,1,0.0276143998058818,0.0275706567883393,0.0279061499917086,0.027836658930922
46,390551.881852293,6,0.0279431922526575,0.0279532739485646,0.0288129233495799,0.0288253508367835
47,390551.906945148,1,0.0276143098981851,0.0275620062574853,0.027903371414125,0.0278276966699599
48,390551.932060505,6,0.0279471781605439,0.027958322771405,0.0288208886053196,0.0288315935151089
49,390551.957171467,1,0.0276102940210665,0.0275621348899144,0.0279062734840457,0.027828345661271
50,390551.982287759,6,0.0279487365606197,0.0279638218077471,0.0288117810454622,0.0288312535672792
51,390552.007402058,1,0.0276058585746967,0.0275717501639862,0.0279003149787831,0.0278404601657439
52,390552.032514363,6,0.0279475677605628,0.0279594161470519,0.0288094346910583,0.0288316862281533
53,390552.057611448,1,0.0276097246056542,0.0275710748437337,0.0279031553025352,0.0278273567221303
54,390552.082724933,6,0.027941154344866,0.0279552355931076,0.0288090333409628,0.0288323352194643
55,390552.107838906,1,0.0276140701443273,0.0275661224952151,0.0279130346894992,0.0278324868439224
56,390552.132953245,6,0.0279391464063067,0.0279553320674294,0.0288119662839678,0.0288248563672132
57,390552.158044595,1,0.0276162279290477,0.0275631639493468,0.027907724519006,0.0278323632265298
58,390552.183161335,6,0.0279420833910651,0.0279550748025713,0.0288023338816779,0.0288280395150721
59,390552.208275471,1,0.0276093350056352,0.0275687273019034,0.0279010250597211,0.027830910722167
60,390552.233387979,6,0.027943521914212,0.0279516982013086,0.02880329094729,0.0288226003497986
61,390552.258503621,1,0.0276141300827917,0.0275651577519972,0.0279026922062713,0.027826429591686
62,390552.283631998,6,0.0279367488677285,0.0279542708498897,0.0288004506235379,0.0288253199324354
63,390552.308730263,1,0.0276133209135216,0.0275701101005158,0.027911367542949,0.0278374933483219
64,390552.333845254,6,0.0279420833910651,0.0279596412538028,0.0288109783452714,0.0288346530455752
65,390552.35895886,1,0.0276075368517015,0.0275615560439836,0.0278991109284968,0.0278268931569081
66,390552.38407263,6,0.027942472991084,0.0279575188187234,0.0288045567437448,0.028829275688998
67,390552.409186278,1,0.0276115527288201,0.0275666691830386,0.0279004693442044,0.0278316833308706
68,390552.434299071,6,0.0279413341602594,0.027968323942764,0.0288006667351277,0.0288386088021378
69,390552.459392903,1,0.0276094249133319,0.0275620062574853,0.0279008398212155,0.0278289328438857
70,390552.484508056,6,0.0279392063447712,0.0279589659335503,0.0288098051680694,0.0288224458280579
71,390552.509623329,1,0.0276099943287442,0.0275627780520596,0.0279038653834732,0.0278284383743154
72,390552.534737465,6,0.0279429524987997,0.0279553320674294,0.0288043097590707,0.028828441271598
73,390552.559851316,1,0.0276122420211614,0.0275675374519347,0.0279033096679565,0.0278268931569081
74,390552.584964679,6,0.0279403751448281,0.0279586121943704,0.0288141582729504,0.0288252272193909
75,390552.610078286,1,0.0276111930980334,0.0275648683290318,0.0279035566526306,0.0278264914003822
76,390552.63517281,6,0.0279448405604301,0.0279569399727926,0.0288061930172107,0.0288210242280432
77,390552.660287068,1,0.0276097545748864,0.0275696920451214,0.0279073540419949,0.0278311579569522
78,390552.685401448,6,0.0279354901599749,0.0279553642255367,0.0288025499932677,0.0288257525933094
79,390552.710514363,1,0.0276087056517584,0.0275596265575478,0.0278978451320421,0.027823246443827
80,390552.735607949,6,0.0279333923137189,0.0279548175377132,0.0287955726762244,0.0288234656715467
81,390552.760721922,1,0.0276164676829055,0.0275626172615233,0.0279099165079887,0.0278280057134414
82,390552.785834145,6,0.0279357898522972,0.0279485145486895,0.0287945538644438,0.0288191081584582
83,390552.810949827,1,0.0276062781439479,0.0275573111738248,0.0278933994079083,0.0278221647916419
84,390552.836064858,6,0.0279448405604301,0.0279585800362631,0.0288048963476717,0.0288256289759168
85,390552.861178669,1,0.0276146994982041,0.0275624886290943,0.0279055942761919,0.0278263059742934
86,390552.886292927,6,0.0279425329295485,0.0279539492688171,0.0288047111091661,0.0288242073759021
87,390552.911407429,1,0.0276119123596069,0.0275611379885892,0.0279004693442044,0.0278308180091226
88,390552.936521321,6,0.027937078529283,0.0279597377281246,0.0288017781661612,0.0288270505759315
89,390552.961631184,1,0.0276177563598913,0.0275652863844262,0.0279089594423765,0.0278275421482192
90,390552.98672774,6,0.0279407947140793,0.0279598985186609,0.0288050815861773,0.0288287812194276
91,390553.011843056,1,0.0276107735287822,0.0275657365979279,0.0278988639438227,0.0278304162525967
92,390553.03695589,6,0.0279345311445436,0.0279625033253493,0.028799400938673,0.0288273287150648
93,390553.062050251,1,0.0276114927903557,0.027564160850672,0.0279130038164149,0.0278335994004556
94,390553.087163654,6,0.0279389066524489,0.0279546245890696,0.0288032600742058,0.0288246400367762
95,390553.112277912,1,0.0276161979598155,0.02756136309534,0.0279068291995624,0.0278250388960194
96,390553.137390746,6,0.0279385769908944,0.0279587729849067,0.0288020560239195,0.0288213332715246
97,390553.162487791,1,0.0276130212211993,0.0275544812603856,0.0279105648427582,0.0278185489829089
98,390553.187601723,6,0.027936688929264,0.0279521162567031,0.0287961901379097,0.0288191390628063
99,390553.212714923,1,0.0276028616514739,0.0275620384155926,0.0279023526023444,0.0278228755916493
100,390553.237829507,6,0.0279336020983445,0.0279593518308374,0.0287967767265107,0.0288265561063612
101,390553.262943602,1,0.0276140102058628,0.0275638714277066,0.0279097621425674,0.0278238027220936
102,390553.288038654,6,0.0279294363750648,0.0279511836715924,0.0287964062494995,0.0288182737410583
103,390553.313151692,1,0.0276135306981472,0.0275686629856889,0.0279056560223604,0.0278263677829897
104,390553.338266764,6,0.0279431622834253,0.0279486753392258,0.0288054829362727,0.0288124328192588
