FrameCounter,Timestamp,Flags,Region0R,Region1R,Region2G,Region3G
0,559242.579951903,6,0.0285203696961407,0.0285954391925164,0.0303458646024614,0.0303053600694575
1,559245.434568114,1,0.0274680900141436,0.0274582642034521,0.0274556808192358,0.0274225406657762
2,559257.577428465,6,0.0278923944040307,0.0279149093265988,0.0286274069862471,0.0286383486261569
3,559257.602542194,1,0.0277067050411447,0.0276414689405343,0.0282111143180527,0.0280173566545271
4,559257.627656615,6,0.0278966200657749,0.0279302809018709,0.0286423186859458,0.0286484234436522
5,559257.652769856,1,0.0276989729792298,0.0276453279134059,0.0281990738151904,0.0280173257501789
6,559257.677883951,6,0.0278924843117274,0.0279276760951825,0.0286387991543399,0.0286474654088597
7,559257.702976967,1,0.0276965754406516,0.0276461640241948,0.0282004939770665,0.0280200762371638
8,559257.728092771,6,0.0278849320652059,0.0279220162683041,0.0286366380384415,0.0286373596870162
9,559257.753206867,1,0.0277120995029458,0.0276417905216069,0.0282144794842373,0.0280064474196318
10,559257.778301146,6,0.0278914054193672,0.0279224986399131,0.0286391078851825,0.0286438805044749
11,559257.80341341,1,0.0277065851642158,0.0276463891309456,0.0282145103573216,0.0280224249676229
12,559257.828529499,6,0.0278975790812062,0.0279212444737298,0.0286407750317327,0.0286394611826901
13,559257.853643228,1,0.027709761902832,0.0276485115660251,0.0282086444713117,0.0280225485850155
14,559257.878738157,6,0.0278914953270639,0.0279233990669164,0.0286368541500314,0.0286376069218014
15,559257.903851805,1,0.0277013405485758,0.0276351659515106,0.0282059276398967,0.0280096305674908
16,559257.928963458,6,0.0278873895422486,0.027914201848239,0.028632223187392,0.0286320441391352
17,559257.954056273,1,0.0276989430099976,0.0276460997079803,0.0281983019880838,0.0280191491067195
18,559257.979172403,6,0.0278927240655852,0.0279250712884942,0.0286410220164068,0.0286373905913644
19,559258.004284992,1,0.0276966653483482,0.0276424336837522,0.0282003087385609,0.0280167385675642
20,559258.029401936,6,0.0278809761265518,0.0279199259913319,0.0286270982554045,0.0286298808347651
21,559258.054495033,1,0.0277021796870782,0.0276387033433096,0.0281958012682586,0.0280076526892095
22,559258.079610064,6,0.0278967998811682,0.0279162278089966,0.0286361749421776,0.0286341765391573
23,559258.104723834,1,0.0277022096563105,0.0276405685135309,0.0281928374521694,0.0280128137153497
24,559258.129837563,6,0.0278807064034617,0.0279152952238859,0.0286204914153723,0.0286249979477581
25,559258.154952025,1,0.0277076340873438,0.0276523705388967,0.0281985798458422,0.028019890811075
26,559258.180067422,6,0.0278972793888839,0.0279258752411758,0.0286366071653573,0.02864029560009
27,559258.205180012,1,0.0277061056565001,0.0276460032336585,0.0281979006379884,0.0280070036978984
28,559258.230294636,6,0.0279038126815096,0.0279212444737298,0.0286421334474403,0.0286326622260981
29,559258.255388468,1,0.0277056561180167,0.027640214774351,0.0282019758851111,0.0280085798196538
30,559258.280500651,6,0.027880616495765,0.0279145555874189,0.02861786720321,0.0286240708173138
31,559258.305630859,1,0.0276974145791539,0.0276437200080427,0.02819008974767,0.0280115775414239
32,559258.330730182,6,0.0278828941574144,0.0279177070819307,0.0286265425398877,0.0286292009391059
33,559258.35584151,1,0.0277038879333152,0.0276428838972539,0.0281970053185448,0.0280074054544243
34,559258.380937661,6,0.027886520434514,0.0279209550507644,0.028627160001573,0.028621783895551
35,559258.406052489,1,0.0277044273794953,0.0276479327200943,0.0281996912768756,0.0280159968632087
36,559258.431164265,6,0.0278833137266656,0.0279232061182729,0.0286232699929559,0.0286300044521577
37,559258.456282226,1,0.027702149717846,0.0276354875325832,0.0281965730953651,0.0280041914022172
38,559258.481395426,6,0.0278920048040117,0.0279197652007956,0.0286287962750389,0.0286349182435127
39,559258.506504638,1,0.0276990928561587,0.0276421121026795,0.0281996912768756,0.0280101559414092
