FrameCounter,Timestamp,Flags,Region0R,Region1R,Region2G,Region3G
1,657402.405532348,1,0.0275079790622394,0.0274842801122286,0.027449814933226,0.0274140728743844
3,657408.764224729,1,0.0277837259679712,0.0277491664417609,0.0282867225014114,0.0280878803769944
5,657408.814430134,1,0.0277771926753454,0.0277437638797406,0.0282777075608068,0.0280900436813646
7,657408.864662149,1,0.027768861228786,0.0277379111042186,0.0282744967600435,0.0280819776464987
9,657408.914871132,1,0.0277734764905491,0.0277287138855411,0.0282759477950038,0.0280729535768403
11,657408.965097776,1,0.0277731767982269,0.0277377503136822,0.0282729222327461,0.0280829356812912
13,657409.015306151,1,0.0277830966140944,0.0277415128122321,0.0282751759678972,0.0280911562378978
15,657409.065531819,1,0.0277859137219239,0.0277373965745023,0.0282774605761327,0.0280832138204245
17,657409.115758748,1,0.027780938829374,0.0277409339663014,0.0282827707466258,0.028084171855217
19,657409.166004272,1,0.0277706593827197,0.0277407088595505,0.0282774297030484,0.0280833683421652
21,657409.216215208,1,0.0277779119369189,0.0277380718947549,0.0282694644473087,0.0280838628117355
23,657409.266424356,1,0.0277859137219239,0.0277395833257963,0.02827150207087,0.0280888075074388
25,657409.31664864,1,0.0277643358747195,0.0277341164475614,0.0282686308740336,0.0280855625508835
27,657409.36686275,1,0.0277683217826059,0.0277320583286965,0.0282719960402182,0.0280843263769577
29,657409.417088377,1,0.0277735663982458,0.0277401300136198,0.0282772444645428,0.0280909090031126
31,657409.467299396,1,0.0277702098442363,0.0277191629276837,0.0282715329439543,0.0280758276812178
33,657409.517525349,1,0.027770179875004,0.0277368498866788,0.0282758243026668,0.0280808959943136
35,657409.567735431,1,0.0277618783976768,0.0277245976478113,0.0282620240340015,0.0280783309334175
37,657409.61796358,1,0.0277677823364258,0.027739551167689,0.0282669019813149,0.0280834919595578
39,657409.668170734,1,0.0277680520595158,0.0277411912311595,0.0282744658869592,0.0280824103073727
41,657409.718399332,1,0.0277662539055821,0.0277362388826408,0.0282725208826507,0.0280798761508248
43,657409.768628377,1,0.0277685015979993,0.0277280064071813,0.0282695261934772,0.028084820846528
45,657409.818856606,1,0.0277664337209755,0.0277413198635885,0.0282762873989307,0.0280807414725729
47,657409.869064574,1,0.0277700300288429,0.0277354670880665,0.028274681998549,0.028072675437707
49,657409.919291299,1,0.0277653248593831,0.027731383008444,0.0282605421259569,0.0280739116116328
51,657409.96949898,1,0.027765714459402,0.0277402586460488,0.0282647408654165,0.0280753641159956
53,657410.01972713,1,0.0277673927364068,0.027744792939173,0.0282660684080398,0.0280852844117502
55,657410.069937092,1,0.0277803993831939,0.0277301931584752,0.0282829559851314,0.0280764457681807
57,657410.120164428,1,0.0277678722441225,0.0277360459339973,0.0282686617471179,0.0280803088116988
59,657410.170372312,1,0.0277708092288808,0.0277411269149449,0.0282740336637795,0.0280808032812692
61,657410.220598346,1,0.0277770128599521,0.027737718155575,0.0282692792088031,0.0280758585855659
63,657410.270824909,1,0.0277678722441225,0.0277370428353224,0.0282661919003769,0.0280811432290988
65,657410.321057087,1,0.0277705994442552,0.0277363031988554,0.0282750524755602,0.0280787326899434
