49041391.4624 16 
49047800.1024 37 
49047807.0272 71 
49047810.1248 47 
49047811.4048 13 
49047812.7616 25 
49048206.7456 72 
49048207.0144 49 
49048240.0256 9 
49048375.488 10 
49048385.7792 15 
49048385.8176 18 
49048741.504 61 
49048975.3984 62 
49049109.2736 11 
49051178.88 62 
49051345.3184 61 
49051378.2912 13 
49051810.8288 12 
49051811.4304 2 
49051876.928 72 
49051947.2 12 
49051948.5696 2 
49052010.3808 71 
49052112.768 47 
49055914.9696 71 
49056783.7184 49 
49058085.0176 71 
49058985.1008 47 
49059152.3072 49 
49059219.5584 71 
49059252.6592 47 
49059652.4032 72 
49059652.5568 49 
49059821.9264 10 
49060155.2768 61 
49060455.5136 62 
49060555.0848 61 
49060621.7728 11 
49060789.6704 61 
49060789.7984 13 
49060889.28 63 
49060955.6224 21 
49060991.3216 22 
49060998.592 26 
49060998.6432 32 
49061724.3264 64 
49062093.7088 65 
49062358.8736 23 
49063368.064 3 
49063395.776 65 
49063595.4176 65 
49066456.8576 28 
49066530.816 64 
49066530.9824 25 
49067063.8976 4 
49067063.936 24 
49067133.0816 63 
49067298.0864 62 
49070900.3264 11 
49073939.328 13 
49074008.128 61 
49074504.6912 72 
49074605.056 71 
49074669.632 47 
49074936.8064 72 
49076072.2688 49 
49077243.2128 47 
49077806.9632 71 
49078141.0432 72 
49078173.7344 49 
49078511.9104 10 
49078843.1232 61 
49078976.192 63 
49079247.424 22 
49079247.9232 4 
49079247.9616 24 
49079780.1344 64 
49079915.328 65 
49080082.432 23 
49080114.0352 64 
49081146.9696 65 
49081380.736 65 
49081513.6384 65 
49081681.7408 65 
49081881.9456 65 
49082050.0608 65 
49083717.3248 65 
49086519.3728 65 
49087020.1984 65 
49088187.9296 25 
49088221.9264 23 
49089423.488 65 
49089522.9312 65 
49089756.736 64 
49089790.336 25 
49090359.8976 63 
49090690.8416 62 
49090791.0272 11 
49095563.008 13 
49095862.4768 11 
49096297.0112 62 
49096531.4688 61 
49096531.6352 13 
49097099.4304 72 
49097298.1376 71 
49097365.4656 47 
49097633.0496 72 
49106306.9056 70 
49106307.1872 49 
49106999.232 69 
49106999.3728 45 
49107299.456 68 
49107566.2208 35 
49108067.0464 69 
49109301.2736 68 
49109501.952 68 
49111303.7056 68 
49112004.9536 67 
49112038.1952 37 
49112586.5344 33 
49112683.9552 66 
49112750.1696 22 
49112849.8048 65 
49113016.9216 23 
49113618.0224 65 
49120591.3216 65 
49121094.0672 65 
49122061.2864 64 
49122094.9632 25 
49122560.3712 63 
49122693.9648 62 
49122694.5024 10 
49122794.2016 11 
49128200.8448 62 
49128566.8864 61 
49128634.2144 13 
49129064.4224 72 
49129165.76 46 
49129198.1312 71 
49129266.4064 47 
49134804.9024 70 
49134838.8608 49 
49135005.1968 71 
49135264.2304 69 
49135398.4768 34 
49135431.6928 68 
49135531.264 35 
49136833.3312 68 
49137366.8096 68 
49138270.6816 68 
49138769.408 68 
49138969.6512 67 
49138969.7792 37 
49139415.5776 66 
49139447.9488 22 
49139514.5984 65 
49139583.1808 23 
49139780.48 65 
49139846.9632 65 
49140114.5216 65 
49142717.4656 65 
49142950.9632 64 
49142951.1424 25 
49143385.28 63 
49143486.016 62 
49143486.4896 10 
49143552.3712 11 
49144586.2016 62 
49146588.48 62 
49146690.496 61 
49146721.2672 13 
49147151.5136 72 
49147218.8288 46 
49147251.5584 71 
49147318.3488 47 
49149656.4992 70 
49149691.9552 49 
49150150.0288 69 
49150251.8528 34 
49150283.4432 68 
49150384.2816 35 
49153456.4352 68 
49154589.3632 68 
49155020.1984 68 
49156355.3792 37 
49158424.5888 35 
49158924.8768 68 
49159258.4576 69 
49159258.5984 37 
49159369.8304 46 
49159668.3648 70 
49159737.0624 71 
49159868.0832 71 
49160103.7568 47 
49162368.6912 49 
49162435.9424 47 
49162903.1424 71 
49163069.2992 49 
49163103.3856 72 
49163236.8128 70 
49163663.5264 69 
49163797.056 68 
49163898.4448 35 
49164097.6768 69 
49165368.192 37 
49166199.872 35 
49166333.3248 68 
49166533.6576 37 
49166600.7168 67 
49167047.5136 66 
49167115.0464 22 
49167179.2896 65 
49167248.0512 23 
49172784.5632 65 
49172884.672 65 
49173689.0368 64 
49173721.9072 25 
49174186.8544 63 
49174287.6416 10 
49174320.0256 62 
49174386.1504 11 
49176657.4208 62 
49181461.7216 62 
49181728.6528 13 
49181761.5488 63 
49181895.8848 22 
49182261.6832 64 
49182395.2256 65 
49182563.136 23 
49182897.3824 65 
49182962.6112 65 
49183496.384 65 
49183563.392 65 
49183731.2256 65 
49183897.6512 65 
49184998.272 65 
49185632.9728 65 
49185966.1568 64 
49185966.2976 25 
49186399.5392 63 
49186532.7872 62 
49186599.6544 11 
49188136.0896 62 
49188234.752 61 
49188268.9792 13 
49188668.864 72 
49188768.9216 46 
49188800.1408 71 
49188867.0464 47 
49192302.272 71 
49192502.976 72 
49192536.96 49 
49192708.7616 10 
49193107.2 61 
49193241.4848 62 
49193409.0624 11 
49194543.0144 61 
49194576.4096 13 
49195006.0416 72 
49195106.0352 71 
49195206.4512 47 
49196510.0288 70 
49196510.3744 49 
49198136.4992 69 
49198536.9856 34 
49198602.9056 68 
49198770.2528 35 
49198803.776 69 
49201640.896 68 
49201806.8864 68 
49201974.2464 68 
49203410.3168 68 
49203475.456 68 
49203808.832 68 
49204242.8928 68 
49204876.8512 68 
49205577.5872 68 
49206144.8576 68 
49206311.8464 69 
49206312.0256 37 
49206487.4752 46 
49206785.4208 70 
49206886.3232 71 
49207086.144 47 
49208287.7952 72 
49208288.0896 49 
49208392.7936 10 
49208691.7504 61 
49208825.8176 62 
49208960 11 
49209726.1056 62 
49209893.1968 61 
49209927.3728 13 
49210890.4704 72 
49211057.7664 71 
49211124.1216 47 
49211294.7584 72 
49211459.3024 72 
49213192.9728 71 
49213259.4048 71 
49213493.7216 71 
49213559.8976 71 
49213960.8704 70 
49213994.2912 49 
49214387.8912 69 
49214521.4464 68 
49214621.5552 35 
49215122.5856 69 
49215189.376 69 
49215455.552 69 
49215689.4336 69 
49215922.8032 69 
49216122.9568 69 
49216189.7856 69 
49216490.5216 69 
49217360.3456 69 
49218893.4784 67 
49218927.1168 37 
49219338.2912 66 
49219404.9792 22 
49219438.1952 65 
49219538.2016 23 
49227247.0272 65 
49227413.5168 65 
49227814.208 65 
49227914.688 65 
49228080.512 65 
49228213.6448 65 
49228448.3328 65 
49228916.3136 65 
49229015.7952 65 
49229116.1728 65 
49229181.6192 65 
49229382.9888 65 
49229449.664 65 
49229582.6304 65 
49229716.9792 65 
49229815.8336 65 
49229883.2768 65 
49230050.4448 65 
49230150.3744 65 
49230283.712 65 
49230384.7936 65 
49230716.4032 65 
49230850.048 65 
49231216.96 65 
49231284.4672 65 
49231484.4288 65 
49231684.4928 65 
49231852.928 65 
49231919.1296 65 
49232052.5952 65 
49232219.4944 65 
49242431.2192 65 
49244198.6048 25 
49244365.5296 64 
49244872.1536 63 
49245006.0032 62 
49245006.5536 10 
49245104.0128 11 
49246402.2144 61 
49246468.7744 13 
49246898.5344 72 
49246965.6576 46 
49246997.7856 71 
49247065.5104 47 
49251469.9776 71 
49251669.7088 70 
49251669.9392 49 
49252063.8464 69 
49252164.8256 34 
49252197.4016 68 
49252264.384 35 
49253265.4592 68 
49253467.8528 68 
49253968.3712 68 
49254136.2304 67 
49254136.384 37 
49254544.256 66 
49254611.7632 22 
49254644.1216 65 
49254745.1136 23 
49255814.8224 25 
49255849.8304 64 
49256948.7488 63 
49257084.9152 10 
49257118.5536 62 
49257485.12 11 
49259082.9568 62 
49259217.8944 61 
49259253.3376 13 
49259812.736 72 
49259912.7296 46 
49259946.688 71 
49260312.8192 47 
49261080.0768 72 
49261147.3408 70 
49261147.5072 49 
49261708.352 69 
49261909.0432 34 
49262776.8576 68 
49263076.4416 35 
49264077.5424 37 
49264244.5696 68 
49264244.6336 67 
49264888.8064 66 
49264956.8768 22 
49264989.312 65 
49265089.1648 23 
49265523.2 65 
49265857.3952 25 
49266459.0464 23 
49266557.5552 25 
49267491.8016 23 
49267559.6032 25 
49267592.8064 23 
49267660.3776 25 
49267892.3392 23 
49268560.4096 65 
49268794.9952 25 
49268829.248 66 
49269651.0976 34 
49269656.8064 38 
49269656.8832 44 
49270384.9344 67 
49270719.1296 68 
49271557.312 35 
49271787.2896 67 
49271889.472 37 
