FrameCounter,Timestamp,Flags,Region0R,Region1R,Region2G,Region3G
0,483459.002692625,6,0.0284834476020355,0.0289341283782192,0.0301920240235818,0.0302335383643681
2,483466.281999306,6,0.0279055209277467,0.0281072148080366,0.0285713414652265,0.0285922702430724
4,483466.332207111,6,0.0279178083129602,0.0281029699378778,0.0285765898895512,0.0285906941213169
6,483466.382433755,6,0.0279117545280501,0.0281038382067739,0.0285799241826515,0.028596658660509
8,483466.432661376,6,0.0279132529896615,0.0281014263487291,0.0285857900686614,0.0285912813039317
10,483466.482888264,6,0.0279162199436521,0.0281067645945349,0.0285838450643528,0.0285890561908653
12,483466.533115598,6,0.0279217942208466,0.0280967955812831,0.0285941875475807,0.0285827207994955
14,483466.583346352,6,0.0279035129891874,0.0281024232500543,0.0285734099618721,0.0285844823473398
16,483466.633574298,6,0.027908188189415,0.0280919397070863,0.0285728542463554,0.0285882217734653
18,483466.683802245,6,0.0279117245588179,0.0281080509188255,0.0285810047406007,0.0285955770083239
20,483466.734010375,6,0.0279174187129413,0.0281001721825458,0.028586808880442,0.0285904777908799
22,483466.784238849,6,0.0279134627742871,0.0281048994243136,0.0285786275131125,0.0285887780517319
24,483466.834445514,6,0.0279097465894908,0.0281008796609056,0.0285712488459738,0.0285821336168807
26,483466.884675088,6,0.0279131331127326,0.0281031307284141,0.0285797389441459,0.0285911576865391
28,483466.934884114,6,0.027917119020619,0.0281060249580678,0.028577979178343,0.0285880363473765
30,483466.985111244,6,0.0279208651746475,0.0281043848945974,0.0285743052813157,0.0285812373907845
32,483467.035338662,6,0.0279207153284864,0.0281051566891717,0.028577979178343,0.0285845132516879
34,483467.085566893,6,0.0279143318820218,0.0281037095743448,0.0285745213929056,0.0285844823473398
36,483467.135789875,6,0.0279074988970737,0.0280948017786328,0.0285695816994236,0.0285813610081771
38,483467.186003133,6,0.0279161000667232,0.0281060892742824,0.0285756019508548,0.0285911885908873
40,483467.236230711,6,0.0279134627742871,0.0281040633135247,0.0285666178833344,0.0285849150082138
42,483467.286439452,6,0.0279228431439746,0.0281096266660814,0.0285792449747977,0.0285861511821396
44,483467.336667642,6,0.0279098364971875,0.028095444940778,0.0285734717080407,0.028580063025555
46,483467.386876464,6,0.0279178083129602,0.0280994325460787,0.0285738730581361,0.0285852240516953
48,483467.437103798,6,0.0279075288663059,0.0280945123556674,0.0285682850298846,0.0285838333560287
50,483467.487310871,6,0.0279105257895288,0.0280983070123245,0.0285757871893603,0.0285846059647323
52,483467.537537637,6,0.0279080982817183,0.0280948017786328,0.028573626073462,0.0285828135125399
54,483467.587767577,6,0.0279100762510454,0.0280912322287265,0.0285680689182947,0.0285797230777254
56,483467.637995847,6,0.0279025839429883,0.028090203169294,0.0285700447956875,0.0285769416863923
