FrameCounter,Timestamp,Flags,Region0R,Region1R,Region2G,Region3G
0,483459.002692625,6,0.0284834476020355,0.0289341283782192,0.0301920240235818,0.0302335383643681
1,483461.860857704,1,0.0275108561085333,0.0274973363037777,0.02744629540162,0.0274216753440282
2,483466.281999306,6,0.0279055209277467,0.0281072148080366,0.0285713414652265,0.0285922702430724
3,483466.30711332,1,0.0276652276237408,0.0276514057956788,0.0279283477392933,0.0278757220269776
4,483466.332207111,6,0.0279178083129602,0.0281029699378778,0.0285765898895512,0.0285906941213169
5,483466.357320718,1,0.027668793962376,0.0276515344281079,0.0279298605204222,0.0278797395922364
6,483466.382433755,6,0.0279117545280501,0.0281038382067739,0.0285799241826515,0.028596658660509
7,483466.407549071,1,0.0276693034393239,0.0276497978903156,0.0279232228073058,0.0278695102530004
8,483466.432661376,6,0.0279132529896615,0.0281014263487291,0.0285857900686614,0.0285912813039317
9,483466.457777465,1,0.0276715811009732,0.0276456494944786,0.027926186623395,0.0278686758356005
10,483466.482888264,6,0.0279162199436521,0.0281067645945349,0.0285838450643528,0.0285890561908653
11,483466.508001668,1,0.0276672955007646,0.0276467107120183,0.0279230684418844,0.0278700047225707
12,483466.533115598,6,0.0279217942208466,0.0280967955812831,0.0285941875475807,0.0285827207994955
13,483466.558232257,1,0.0276664563622622,0.0276470966093054,0.027925723527131,0.0278645037486009
14,483466.583346352,6,0.0279035129891874,0.0281024232500543,0.0285734099618721,0.0285844823473398
15,483466.608458332,1,0.0276841082400446,0.0276548788712633,0.027938659349437,0.0278798941139772
16,483466.633574298,6,0.027908188189415,0.0280919397070863,0.0285728542463554,0.0285882217734653
17,483466.658688109,1,0.0276740086087837,0.0276441380634372,0.027929366551074,0.0278760001661109
18,483466.683802245,6,0.0279117245588179,0.0281080509188255,0.0285810047406007,0.0285955770083239
19,483466.708913654,1,0.0276693334085561,0.0276551361361214,0.0279280390084507,0.027873466009563
20,483466.734010375,6,0.0279174187129413,0.0281001721825458,0.028586808880442,0.0285904777908799
21,483466.759125203,1,0.027674967624215,0.027654718080727,0.0279276994045238,0.0278740222878296
22,483466.784238849,6,0.0279134627742871,0.0281048994243136,0.0285786275131125,0.0285887780517319
23,483466.809333047,1,0.0276850672554759,0.0276517595348587,0.0279411909423465,0.0278779162356959
24,483466.834445514,6,0.0279097465894908,0.0281008796609056,0.0285712488459738,0.0285821336168807
25,483466.859560586,1,0.0276776648551156,0.027652531329433,0.0279292430587369,0.0278745785660962
26,483466.884675088,6,0.0279131331127326,0.0281031307284141,0.0285797389441459,0.0285911576865391
27,483466.909789102,1,0.0276743382703382,0.0276564867766265,0.0279259396387209,0.0278713027051928
28,483466.934884114,6,0.027917119020619,0.0281060249580678,0.028577979178343,0.0285880363473765
29,483466.959997109,1,0.0276765859627553,0.0276528850686129,0.0279222966147779,0.0278678723225487
30,483466.985111244,6,0.0279208651746475,0.0281043848945974,0.0285743052813157,0.0285812373907845
31,483467.010222532,1,0.0276733792549069,0.0276688033317085,0.0279248590807717,0.0278812230009474
32,483467.035338662,6,0.0279207153284864,0.0281051566891717,0.028577979178343,0.0285845132516879
33,483467.060453327,1,0.0276749076857506,0.0276643976710134,0.0279323303671632,0.0278786888443995
34,483467.085566893,6,0.0279143318820218,0.0281037095743448,0.0285745213929056,0.0285844823473398
35,483467.110680052,1,0.0276731095318169,0.0276514379537861,0.0279223583609464,0.0278719516965039
36,483467.135789875,6,0.0279074988970737,0.0280948017786328,0.0285695816994236,0.0285813610081771
37,483467.160889933,1,0.0276796128552104,0.0276556506658376,0.0279340283867976,0.0278798323052809
38,483467.186003133,6,0.0279161000667232,0.0281060892742824,0.0285756019508548,0.0285911885908873
39,483467.211131428,1,0.0276797327321393,0.0276548145550488,0.0279288108355573,0.02787751447917
40,483467.236230711,6,0.0279134627742871,0.0281040633135247,0.0285666178833344,0.0285849150082138
41,483467.261342812,1,0.0276711915009543,0.0276521454321459,0.0279275450391025,0.0278789360791847
42,483467.286439452,6,0.0279228431439746,0.0281096266660814,0.0285792449747977,0.0285861511821396
43,483467.311553221,1,0.0276778746397411,0.0276497978903156,0.0279328860826799,0.0278720135052001
44,483467.336667642,6,0.0279098364971875,0.028095444940778,0.0285734717080407,0.028580063025555
45,483467.361762369,1,0.0276692135316272,0.0276515022700006,0.027931373301551,0.0278733114878222
46,483467.386876464,6,0.0279178083129602,0.0280994325460787,0.0285738730581361,0.0285852240516953
47,483467.411990395,1,0.0276709517470964,0.0276546537645125,0.0279235932843169,0.0278772054356885
48,483467.437103798,6,0.0279075288663059,0.0280945123556674,0.0285682850298846,0.0285838333560287
49,483467.462198607,1,0.0276724202394756,0.0276493798349212,0.0279306940936973,0.0278709009486669
50,483467.487310871,6,0.0279105257895288,0.0280983070123245,0.0285757871893603,0.0285846059647323
51,483467.512426756,1,0.027672600054869,0.0276448776999042,0.0279252913039513,0.0278656781138304
52,483467.537537637,6,0.0279080982817183,0.0280948017786328,0.028573626073462,0.0285828135125399
53,483467.562654866,1,0.0276606723004422,0.0276440094310081,0.0279155971554929,0.0278696029660448
54,483467.587767577,6,0.0279100762510454,0.0280912322287265,0.0285680689182947,0.0285797230777254
55,483467.612880899,1,0.0276548582693899,0.0276479970363088,0.0279143622321225,0.0278680268442894
56,483467.637995847,6,0.0279025839429883,0.028090203169294,0.0285700447956875,0.0285769416863923
57,483467.663109169,1,0.0276680447315703,0.0276431733202193,0.0279267423389117,0.0278692321138671
58,483467.688222858,6,0.0279045319430831,0.0280895600071487,0.0285716810691534,0.0285756127994221
59,483467.713336831,1,0.0276670257776745,0.0276435592175064,0.0279226979648733,0.0278644419399046
60,483467.73844999,6,0.02789991668132,0.0280859904572425,0.0285625426362118,0.028578363286407
61,483467.763566812,1,0.0276633395621105,0.0276503767362464,0.027916430728768,0.0278719516965039
62,483467.788659219,6,0.0279096267125619,0.0280951233597054,0.028571156226721,0.0285737585385334
63,483467.813773803,1,0.0276655273160631,0.0276507304754263,0.0279193327986887,0.0278701901486596
64,483467.838887857,6,0.0279109753280122,0.028086054773457,0.028570693130457,0.0285834934081991
65,483467.864001505,1,0.027665377469902,0.0276460032336585,0.0279197958949526,0.0278721371225927
66,483467.889095945,6,0.0279062102200879,0.0280951555178127,0.0285743361544,0.0285855639995248
67,483467.914210203,1,0.027667355439229,0.0276504088943536,0.0279281316277035,0.0278718898878076
68,483467.939322996,6,0.0279154407436142,0.0281017157716945,0.0285808503751794,0.0285829680342806
69,483467.964438353,1,0.0276668159930489,0.0276446525931534,0.0279249517000245,0.0278691394008226
70,483467.989532836,6,0.0279125936665525,0.0280939656678439,0.0285780409245115,0.0285785178081477
71,483468.014647175,1,0.0276692435008594,0.0276467428701255,0.0279254147962884,0.0278703446704003
72,483468.039761433,6,0.0279004261582679,0.0280892705841834,0.0285649507367842,0.0285722133211261
73,483468.064855222,1,0.0276678649161769,0.0276499586808519,0.0279270510697543,0.027871982600852
74,483468.089969074,6,0.0279091771740785,0.0280903961179376,0.0285746757583269,0.0285816700516585
75,483468.115082233,1,0.0276690936546983,0.0276555220334086,0.0279241181267494,0.0278774217661256
76,483468.140197223,6,0.0279017448044859,0.0280957665218507,0.0285697360648449,0.0285771580168293
77,483468.165307412,1,0.0276700227008974,0.0276461961823021,0.0279241489998336,0.0278703137660522
78,483468.190422362,6,0.0279159502205621,0.0280977281663938,0.0285756636970233,0.0285881290604209
79,483468.215539224,1,0.0276644783929351,0.0276464534471602,0.0279185918446664,0.0278667906703636
80,483468.240650919,6,0.0279111851126378,0.0280885952639308,0.0285698904302662,0.0285758909385554
81,483468.265746213,1,0.0276672055930679,0.027651309321357,0.0279175730328857,0.0278717353660668
82,483468.290860756,6,0.0279051612969599,0.0280884023152872,0.0285653212137954,0.0285737894428815
83,483468.315974811,1,0.0276732294087458,0.0276513736375715,0.0279316511593094,0.0278776380965626
84,483468.341088377,6,0.0279131930511971,0.0280965704745323,0.0285748609968325,0.0285810519646956
85,483468.366201903,1,0.0276766459012198,0.0276497335741011,0.0279224201071149,0.0278723843573779
86,483468.391316974,6,0.0279213446823632,0.0281027448311269,0.0285865001495994,0.0285793522255477
87,483468.416409382,1,0.0276646282390963,0.0276533995983292,0.0279185609715821,0.0278705610008373
88,483468.441525186,6,0.0279124737896236,0.0281030342540923,0.0285860679264197,0.0285861820864877
