FrameCounter,Timestamp,Flags,Region0R,Region1R,Region2G,Region3G
1,397473.836972736,1,0.027499527738751,0.0274864668635225,0.0274423436468345,0.0274360149615675
3,397478.730399006,1,0.0277932561838198,0.0278040924889676,0.0284184579519591,0.0282757788137173
5,397478.780625325,1,0.027786453168104,0.0278038030660022,0.0284123142081909,0.0282816506398649
7,397478.830837604,1,0.0277840855987579,0.0278018735795664,0.0284097826152814,0.0282712358745399
9,397478.881064696,1,0.0277937956299999,0.0277999119350233,0.0284234285185253,0.0282791782920133
11,397478.931274617,1,0.0277773125522744,0.0277975322350857,0.0284069422915292,0.0282666311266663
13,397478.981501505,1,0.0277797999985493,0.0277938018946431,0.0284048737948836,0.0282666929353626
15,397479.031710081,1,0.0277799198754782,0.0277927728352107,0.0283998106090646,0.0282611919613927
17,397479.081938394,1,0.0277782415984734,0.0277978859742656,0.0284003045784128,0.0282721321006362
19,397479.132164061,1,0.0277871424604452,0.0278003943066322,0.0284010146593508,0.0282720702919399
21,397479.182375895,1,0.0277855540911371,0.0277997511444869,0.028398452193357,0.028264653248385
23,397479.23260274,1,0.0277918775991373,0.0277984648201964,0.0284074671339617,0.0282694434223475
25,397479.282810627,1,0.0277861534757817,0.0277992044566635,0.028397032031481,0.0282676818745032
27,397479.33303837,1,0.0277782715677057,0.0278058290267598,0.0283967541737226,0.0282711740658436
29,397479.383247434,1,0.0277848348295636,0.0277981110810165,0.0283982360817672,0.0282632625527185
31,397479.433455605,1,0.0277926867684074,0.0278074690902303,0.0283986065587784,0.0282703087440956
33,397479.483684203,1,0.0277783914446346,0.027800008409345,0.0283947782963298,0.0282655803788294
35,397479.533893025,1,0.0277824972294498,0.0278024524254971,0.0284008294208453,0.02827040145714
37,397479.584119789,1,0.0277924470145496,0.0278037387497877,0.0283948709155826,0.0282713285875844
39,397479.634328937,1,0.0277806691062839,0.0277974357607639,0.0283887271718144,0.0282617482396594
41,397479.684556395,1,0.0277841155679902,0.0277950882189337,0.0283894372527524,0.0282639424483777
43,397479.734784992,1,0.0277832764294878,0.0277994617215216,0.0283918762264092,0.0282620572831408
45,397479.785011881,1,0.0277971222147772,0.0278074690902303,0.0283968159198911,0.0282678673005921
47,397479.835220782,1,0.0277989203687109,0.0278117139603891,0.0283963219505429,0.028270617787577
49,397479.885448892,1,0.0277974818455639,0.0278086910983063,0.0283993475128007,0.0282643751092517
51,397479.93565572,1,0.0277924170453174,0.0278057647105453,0.028394685677077,0.028261470100526
53,397479.985879557,1,0.0277995197533555,0.0278054109713654,0.0283970011583967,0.0282681454397254
55,397480.03609208,1,0.0277910684298671,0.0278084338334482,0.0283884184409718,0.0282635097875036
57,397480.086321369,1,0.0277976916301895,0.0278115210117455,0.0284017247402889,0.0282738318397841
59,397480.136529215,1,0.0278012279995925,0.0278148011386864,0.0283993475128007,0.028266352987533
61,397480.186758219,1,0.0277932561838198,0.0278067937699777,0.0283958279811947,0.0282722866223769
63,397480.236984454,1,0.0277949044915923,0.0278193354318106,0.0284004898169184,0.0282718230571547
65,397480.287194456,1,0.0278024567381138,0.027816216095406,0.0283974642546606,0.0282736773180434
67,397480.337420694,1,0.0277995796918199,0.0278181777399491,0.0283941917077288,0.0282749753006655
69,397480.387630208,1,0.0278020371688626,0.0278288542315607,0.0283941299615603,0.028279765474628
71,397480.437855751,1,0.027796702645526,0.027809269944237,0.0283948400424983,0.0282679909179847
73,397480.488064655,1,0.0278009283072702,0.0278123892806416,0.0283973716354079,0.0282676818745032
75,397480.538275797,1,0.0278063827075357,0.0278112959049947,0.0283958279811947,0.0282682381527699
77,397480.588482135,1,0.027803535630474,0.0278116496441746,0.0283884184409718,0.028269968796266
79,397480.63871297,1,0.0277991301533365,0.0278099452644896,0.0283898694759321,0.0282701233180067
