54755401.7152 25 
54755421.0048 13 
54755425.4208 37 
54755429.952 49 
54759233.92 71 
54759359.0528 61 
54759501.0432 71 
54759701.1712 72 
54759701.2736 71 
54759701.4144 47 
54759735.3472 9 
54759799.0912 70 
54761467.9936 49 
54761493.12 61 
54761526.3616 63 
54761560.3328 21 
54761593.7024 62 
54761693.5808 11 
54762002.56 72 
54762002.624 70 
54762060.928 13 
54762102.6432 71 
54762738.112 47 
54764738.1376 71 
54764938.9568 72 
54764972.0576 49 
54765030.6816 10 
54765047.0144 15 
54765047.0912 18 
54765049.28 12 
54765049.6896 2 
54765331.4048 61 
54765464.256 62 
54765564.608 11 
54766566.4896 62 
54766698.7776 62 
54766900.096 62 
54766966.1696 62 
54767133.76 62 
54767300.3776 62 
54767434.0224 62 
54767566.656 62 
54767733.4656 13 
54767766.848 63 
54767766.976 61 
54767970.7264 12 
54767972.1728 2 
54768014.3488 22 
54768019.264 27 
54768019.3024 30 
54768313.8304 64 
54768414.1952 65 
54768514.4064 23 
54771184 65 
54771319.4368 65 
54771952.0384 65 
54772118.1184 65 
54772619.9296 65 
54772686.2464 65 
54773020.6208 65 
54773087.3472 65 
54773252.8128 65 
54773353.0752 65 
54773487.2832 65 
54773554.0608 65 
54773560.896 27 
54773687.2064 65 
54774254.3872 25 
54774288.0128 66 
54774288.0896 33 
54774379.712 34 
54774384.2048 4 
54774384.2432 24 
54774384.4608 4 
54774384.4736 24 
54774392.2304 38 
54774392.2944 44 
54774612.8256 67 
54774745.728 68 
54774813.376 35 
54775112.5504 69 
54775779.9424 69 
54775821.8112 5 
54776113.8176 67 
54777099.9168 40 
54781749.312 40 
54786526.1568 68 
54786592.7168 68 
54787262.656 37 
54787297.5232 69 
54787363.3024 45 
54787397.248 6 
54787397.2992 36 
54787435.712 46 
54787448.0128 51 
54787448.0896 53 
54787448.3712 6 
54787448.4096 36 
54787665.0368 70 
54787697.5616 71 
54787798.5152 47 
54788033.92 72 
